fetch_ts_utc,fetch_ts_ist,symbol,expiry_date,strike,option_type,underlying_value,bid_price,bid_qty,ask_price,ask_qty,ltp,mid_price,open_interest,change_in_oi,total_traded_volume,pchange_vs_prev_close,nse_iv,computed_iv,delta,gamma,theta,vega,vanna,charm,vomma,speed,zomma,color,veta,omega,dual_delta,dual_gamma,time_to_expiry_years,futures_price,implied_cost_of_carry,dividend_yield_used,dividend_yield_source,risk_free_rate_used,india_vix,lot_size,underlying_day_open,underlying_day_high,underlying_day_low,underlying_prev_close,price_source_for_iv,data_quality_flag
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21700.0,CE,24228.25,2572.75,65,2597.35,65,0.0,2585.05,10,0,0,0,56.19,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21700.0,PE,24228.25,0.6,26845,0.65,15080,0.65,0.625,4039,-227,3844,-23.529411764705884,37.83,0.37740232774370247,-0.002180792961799565,7.11292890328353e-06,-0.7821741067084825,0.17526273308802665,-0.051099168181834104,0.0022697006221411966,3.722820859189707,-2.164308655733102e-08,0.0001322395624763916,-5.828477134361257e-06,-0.18699836649992888,-84.53678187114903,0.0024636779978843932,8.866926176326206e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21750.0,CE,24228.25,2329.75,780,2598.1,780,0.0,2463.925,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21750.0,PE,24228.25,0.6,2405,0.7,4290,0.65,0.6499999999999999,831,-52,697,-31.57894736842105,37.12,0.3717591853682461,-0.002293219470890775,7.557413774693525e-06,-0.8057169821349505,0.18343045626036628,-0.0539944527648971,0.002360051108196264,3.9116542283100935,-2.321449501672075e-08,0.0001408311961240379,-6.107005246462931e-06,-0.19362112711330792,-85.47796153711425,0.002584399764388665,9.377752593270828e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,wide_quote_low_liquidity
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21800.0,CE,24228.25,2472.95,65,2496.95,65,0.0,2484.95,1,0,0,0,57.37,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21800.0,PE,24228.25,0.6,51675,0.65,23465,0.65,0.625,5431,-223,10685,-31.57894736842105,36.41,0.363357168105244,-0.0022593940900626657,7.628782651586978e-06,-0.7762658586476268,0.18097788626594094,-0.05461415141243047,0.002330867824349992,3.963165646737696,-2.4025533277464336e-08,0.00014606249730407295,-6.183745162835381e-06,-0.191487233385719,-87.58401292220164,0.002539732939004264,9.422938293999381e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21850.0,CE,24228.25,2280.95,780,2497.65,780,0.0,2389.3,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21850.0,PE,24228.25,0.65,2015,0.7,65,0.75,0.675,855,239,1803,-25,36.2,0.35898179143848225,-0.0024532551268526205,8.319182789566611e-06,-0.8255335849502637,0.19497980194321418,-0.05900605503532906,0.0024852009800264505,4.242126418802283,-2.626992165790018e-08,0.00015782182391923283,-6.59213925098541e-06,-0.20273776947731964,-88.05636412332868,0.0027511706589939972,1.0228733808603026e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21900.0,CE,24228.25,2373.25,65,2447.6,780,0.0,2410.425,6,0,0,0,53.6,0.5679688699122201,0.9623397392394112,5.8705288404502226e-05,-29.087192867872318,2.176899083547571,-0.25474609116243885,0.016521015889243252,11.444397188860478,-7.359050579787938e-08,0.00020526612972871327,-1.333966543263464e-05,-1.0298893099052628,9.672903237881044,-0.954583688914214,7.18510450001822e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21900.0,PE,24228.25,0.65,46410,0.7,40885,0.7,0.675,4040,47,6743,-30,35.24,0.35193119820569047,-0.0024991633680472385,8.629341067271168e-06,-0.8222113103843448,0.19827681782751327,-0.061090804141440476,0.002519673306507417,4.3826912319359925,-2.7743534094225712e-08,0.0001662198002868596,-6.7977518483571245e-06,-0.20523815630784012,-89.69932386701983,0.002795679990274691,1.0561691973544068e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
